source_code,target_system,target_code
142.2,http://hl7.org/fhir/sid/icd-10,C08.1
142.8,http://hl7.org/fhir/sid/icd-10,C08.9
142.9,http://hl7.org/fhir/sid/icd-10,C08.9
143.0,http://hl7.org/fhir/sid/icd-10,C03.0
143.1,http://hl7.org/fhir/sid/icd-10,C03.1
143.8,http://hl7.org/fhir/sid/icd-10,C03.9
143.9,http://hl7.org/fhir/sid/icd-10,C03.9
144.0,http://hl7.org/fhir/sid/icd-10,C04.0
144.1,http://hl7.org/fhir/sid/icd-10,C04.1
144.8,http://hl7.org/fhir/sid/icd-10,C04.8
144.9,http://hl7.org/fhir/sid/icd-10,C04.9
145.0,http://hl7.org/fhir/sid/icd-10,C06.0
145.1,http://hl7.org/fhir/sid/icd-10,C06.1
145.2,http://hl7.org/fhir/sid/icd-10,C05.0
145.3,http://hl7.org/fhir/sid/icd-10,C05.1
145.4,http://hl7.org/fhir/sid/icd-10,C05.2
145.5,http://hl7.org/fhir/sid/icd-10,C05.9
145.6,http://hl7.org/fhir/sid/icd-10,C06.2
145.8,http://hl7.org/fhir/sid/icd-10,C06.89
145.9,http://hl7.org/fhir/sid/icd-10,C06.9
146.0,http://hl7.org/fhir/sid/icd-10,C09.9
146.1,http://hl7.org/fhir/sid/icd-10,C09.0
146.2,http://hl7.org/fhir/sid/icd-10,C09.1
146.3,http://hl7.org/fhir/sid/icd-10,C10.0
146.4,http://hl7.org/fhir/sid/icd-10,C10.1
146.5,http://hl7.org/fhir/sid/icd-10,C10.8
146.6,http://hl7.org/fhir/sid/icd-10,C10.2
146.7,http://hl7.org/fhir/sid/icd-10,C10.3
146.8,http://hl7.org/fhir/sid/icd-10,C10.4
146.8,http://hl7.org/fhir/sid/icd-10,C10.8
146.9,http://hl7.org/fhir/sid/icd-10,C10.9
147.0,http://hl7.org/fhir/sid/icd-10,C11.0
147.1,http://hl7.org/fhir/sid/icd-10,C11.1
147.2,http://hl7.org/fhir/sid/icd-10,C11.2
147.3,http://hl7.org/fhir/sid/icd-10,C11.3
147.8,http://hl7.org/fhir/sid/icd-10,C11.8
147.9,http://hl7.org/fhir/sid/icd-10,C11.9
148.0,http://hl7.org/fhir/sid/icd-10,C13.0
148.1,http://hl7.org/fhir/sid/icd-10,C12
148.2,http://hl7.org/fhir/sid/icd-10,C13.1
148.3,http://hl7.org/fhir/sid/icd-10,C13.2
148.8,http://hl7.org/fhir/sid/icd-10,C13.8
148.9,http://hl7.org/fhir/sid/icd-10,C13.9
149.0,http://hl7.org/fhir/sid/icd-10,C14.0
149.1,http://hl7.org/fhir/sid/icd-10,C14.2
149.8,http://hl7.org/fhir/sid/icd-10,C14.8
149.9,http://hl7.org/fhir/sid/icd-10,C14.8
150.0,http://hl7.org/fhir/sid/icd-10,C15.3
150.1,http://hl7.org/fhir/sid/icd-10,C15.4
150.2,http://hl7.org/fhir/sid/icd-10,C15.5
150.3,http://hl7.org/fhir/sid/icd-10,C15.3
150.4,http://hl7.org/fhir/sid/icd-10,C15.4
150.5,http://hl7.org/fhir/sid/icd-10,C15.5
150.8,http://hl7.org/fhir/sid/icd-10,C15.8
150.9,http://hl7.org/fhir/sid/icd-10,C15.9
151.0,http://hl7.org/fhir/sid/icd-10,C16.0
151.1,http://hl7.org/fhir/sid/icd-10,C16.4
151.2,http://hl7.org/fhir/sid/icd-10,C16.3
151.3,http://hl7.org/fhir/sid/icd-10,C16.1
151.4,http://hl7.org/fhir/sid/icd-10,C16.2
151.5,http://hl7.org/fhir/sid/icd-10,C16.5
151.6,http://hl7.org/fhir/sid/icd-10,C16.6
151.8,http://hl7.org/fhir/sid/icd-10,C16.8
151.9,http://hl7.org/fhir/sid/icd-10,C16.9
152.0,http://hl7.org/fhir/sid/icd-10,C17.0
152.1,http://hl7.org/fhir/sid/icd-10,C17.1
152.2,http://hl7.org/fhir/sid/icd-10,C17.2
152.3,http://hl7.org/fhir/sid/icd-10,C17.3
152.8,http://hl7.org/fhir/sid/icd-10,C17.8
152.9,http://hl7.org/fhir/sid/icd-10,C17.9
153.0,http://hl7.org/fhir/sid/icd-10,C18.3
153.1,http://hl7.org/fhir/sid/icd-10,C18.4
153.2,http://hl7.org/fhir/sid/icd-10,C18.6
153.3,http://hl7.org/fhir/sid/icd-10,C18.7
153.4,http://hl7.org/fhir/sid/icd-10,C18.0
153.5,http://hl7.org/fhir/sid/icd-10,C18.1
153.6,http://hl7.org/fhir/sid/icd-10,C18.2
153.7,http://hl7.org/fhir/sid/icd-10,C18.5
153.8,http://hl7.org/fhir/sid/icd-10,C18.8
153.9,http://hl7.org/fhir/sid/icd-10,C18.9
154.0,http://hl7.org/fhir/sid/icd-10,C19
154.1,http://hl7.org/fhir/sid/icd-10,C20
154.2,http://hl7.org/fhir/sid/icd-10,C21.1
154.3,http://hl7.org/fhir/sid/icd-10,C21.0
154.8,http://hl7.org/fhir/sid/icd-10,C21.8
155.0,http://hl7.org/fhir/sid/icd-10,C22.0
155.0,http://hl7.org/fhir/sid/icd-10,C22.2
155.0,http://hl7.org/fhir/sid/icd-10,C22.7
155.0,http://hl7.org/fhir/sid/icd-10,C22.8
155.1,http://hl7.org/fhir/sid/icd-10,C22.1
155.2,http://hl7.org/fhir/sid/icd-10,C22.9
156.0,http://hl7.org/fhir/sid/icd-10,C23
156.1,http://hl7.org/fhir/sid/icd-10,C24.0
156.2,http://hl7.org/fhir/sid/icd-10,C24.1
156.8,http://hl7.org/fhir/sid/icd-10,C24.8
156.9,http://hl7.org/fhir/sid/icd-10,C24.9
157.0,http://hl7.org/fhir/sid/icd-10,C25.0
157.1,http://hl7.org/fhir/sid/icd-10,C25.1
157.2,http://hl7.org/fhir/sid/icd-10,C25.2
157.3,http://hl7.org/fhir/sid/icd-10,C25.3
157.4,http://hl7.org/fhir/sid/icd-10,C25.4
157.8,http://hl7.org/fhir/sid/icd-10,C25.7
157.8,http://hl7.org/fhir/sid/icd-10,C25.8
157.9,http://hl7.org/fhir/sid/icd-10,C25.9
158.0,http://hl7.org/fhir/sid/icd-10,C48.0
158.8,http://hl7.org/fhir/sid/icd-10,C48.1
158.8,http://hl7.org/fhir/sid/icd-10,C48.8
158.9,http://hl7.org/fhir/sid/icd-10,C48.2
159.0,http://hl7.org/fhir/sid/icd-10,C26.0
159.1,http://hl7.org/fhir/sid/icd-10,C26.1
159.8,http://hl7.org/fhir/sid/icd-10,C26.9
159.9,http://hl7.org/fhir/sid/icd-10,C26.9
160.0,http://hl7.org/fhir/sid/icd-10,C30.0
160.1,http://hl7.org/fhir/sid/icd-10,C30.1
160.2,http://hl7.org/fhir/sid/icd-10,C31.0
160.3,http://hl7.org/fhir/sid/icd-10,C31.1
160.4,http://hl7.org/fhir/sid/icd-10,C31.2
160.5,http://hl7.org/fhir/sid/icd-10,C31.3
160.8,http://hl7.org/fhir/sid/icd-10,C31.8
160.9,http://hl7.org/fhir/sid/icd-10,C31.9
161.0,http://hl7.org/fhir/sid/icd-10,C32.0
161.1,http://hl7.org/fhir/sid/icd-10,C32.1
161.2,http://hl7.org/fhir/sid/icd-10,C32.2
161.3,http://hl7.org/fhir/sid/icd-10,C32.3
161.8,http://hl7.org/fhir/sid/icd-10,C32.8
161.9,http://hl7.org/fhir/sid/icd-10,C32.9
162.0,http://hl7.org/fhir/sid/icd-10,C33
162.2,http://hl7.org/fhir/sid/icd-10,C34.00
162.3,http://hl7.org/fhir/sid/icd-10,C34.10
162.4,http://hl7.org/fhir/sid/icd-10,C34.2
162.5,http://hl7.org/fhir/sid/icd-10,C34.30
162.8,http://hl7.org/fhir/sid/icd-10,C34.80
162.9,http://hl7.org/fhir/sid/icd-10,C34.90
163.0,http://hl7.org/fhir/sid/icd-10,C38.4
163.1,http://hl7.org/fhir/sid/icd-10,C38.4
163.8,http://hl7.org/fhir/sid/icd-10,C38.4
163.9,http://hl7.org/fhir/sid/icd-10,C38.4
164.0,http://hl7.org/fhir/sid/icd-10,C37
164.1,http://hl7.org/fhir/sid/icd-10,C38.0
164.2,http://hl7.org/fhir/sid/icd-10,C38.1
164.3,http://hl7.org/fhir/sid/icd-10,C38.2
164.8,http://hl7.org/fhir/sid/icd-10,C38.8
164.9,http://hl7.org/fhir/sid/icd-10,C38.3
165.0,http://hl7.org/fhir/sid/icd-10,C39.0
165.8,http://hl7.org/fhir/sid/icd-10,C39.9
165.9,http://hl7.org/fhir/sid/icd-10,C39.9
170.0,http://hl7.org/fhir/sid/icd-10,C41.0
170.1,http://hl7.org/fhir/sid/icd-10,C41.1
170.2,http://hl7.org/fhir/sid/icd-10,C41.2
170.3,http://hl7.org/fhir/sid/icd-10,C41.3
170.4,http://hl7.org/fhir/sid/icd-10,C40.00
170.5,http://hl7.org/fhir/sid/icd-10,C40.10
170.6,http://hl7.org/fhir/sid/icd-10,C41.4
170.7,http://hl7.org/fhir/sid/icd-10,C40.20
170.8,http://hl7.org/fhir/sid/icd-10,C40.30
170.9,http://hl7.org/fhir/sid/icd-10,C41.9
171.0,http://hl7.org/fhir/sid/icd-10,C49.0
171.2,http://hl7.org/fhir/sid/icd-10,C49.10
171.3,http://hl7.org/fhir/sid/icd-10,C49.20
171.4,http://hl7.org/fhir/sid/icd-10,C49.3
171.5,http://hl7.org/fhir/sid/icd-10,C49.4
171.6,http://hl7.org/fhir/sid/icd-10,C49.5
171.7,http://hl7.org/fhir/sid/icd-10,C49.6
171.8,http://hl7.org/fhir/sid/icd-10,C47.8
171.8,http://hl7.org/fhir/sid/icd-10,C49.8
171.9,http://hl7.org/fhir/sid/icd-10,C49.9
172.0,http://hl7.org/fhir/sid/icd-10,C43.0
172.0,http://hl7.org/fhir/sid/icd-10,D03.0
172.1,http://hl7.org/fhir/sid/icd-10,C43.10
172.1,http://hl7.org/fhir/sid/icd-10,D03.10
172.1,http://hl7.org/fhir/sid/icd-10,D03.11
172.1,http://hl7.org/fhir/sid/icd-10,D03.12
172.2,http://hl7.org/fhir/sid/icd-10,C43.20
172.2,http://hl7.org/fhir/sid/icd-10,D03.20
172.2,http://hl7.org/fhir/sid/icd-10,D03.21
172.2,http://hl7.org/fhir/sid/icd-10,D03.22
172.3,http://hl7.org/fhir/sid/icd-10,C43.30
172.3,http://hl7.org/fhir/sid/icd-10,C43.31
172.3,http://hl7.org/fhir/sid/icd-10,C43.39
172.3,http://hl7.org/fhir/sid/icd-10,D03.30
172.3,http://hl7.org/fhir/sid/icd-10,D03.39
172.4,http://hl7.org/fhir/sid/icd-10,C43.4
172.4,http://hl7.org/fhir/sid/icd-10,D03.4
172.5,http://hl7.org/fhir/sid/icd-10,C43.59
172.5,http://hl7.org/fhir/sid/icd-10,D03.51
172.5,http://hl7.org/fhir/sid/icd-10,D03.52
172.5,http://hl7.org/fhir/sid/icd-10,D03.59
172.6,http://hl7.org/fhir/sid/icd-10,C43.60
172.6,http://hl7.org/fhir/sid/icd-10,D03.60
172.6,http://hl7.org/fhir/sid/icd-10,D03.61
172.6,http://hl7.org/fhir/sid/icd-10,D03.62
172.7,http://hl7.org/fhir/sid/icd-10,C43.70
172.7,http://hl7.org/fhir/sid/icd-10,D03.70
172.7,http://hl7.org/fhir/sid/icd-10,D03.71
172.7,http://hl7.org/fhir/sid/icd-10,D03.72
172.8,http://hl7.org/fhir/sid/icd-10,C43.8
172.8,http://hl7.org/fhir/sid/icd-10,D03.8
172.9,http://hl7.org/fhir/sid/icd-10,C43.9
172.9,http://hl7.org/fhir/sid/icd-10,D03.9
173.00,http://hl7.org/fhir/sid/icd-10,C44.00
173.01,http://hl7.org/fhir/sid/icd-10,C44.01
173.02,http://hl7.org/fhir/sid/icd-10,C44.02
173.09,http://hl7.org/fhir/sid/icd-10,C44.09
173.10,http://hl7.org/fhir/sid/icd-10,C44.101
173.11,http://hl7.org/fhir/sid/icd-10,C44.111
173.12,http://hl7.org/fhir/sid/icd-10,C44.121
173.19,http://hl7.org/fhir/sid/icd-10,C44.191
173.20,http://hl7.org/fhir/sid/icd-10,C44.201
173.21,http://hl7.org/fhir/sid/icd-10,C44.211
173.22,http://hl7.org/fhir/sid/icd-10,C44.221
173.29,http://hl7.org/fhir/sid/icd-10,C44.291
173.30,http://hl7.org/fhir/sid/icd-10,C44.300
173.30,http://hl7.org/fhir/sid/icd-10,C44.301
173.30,http://hl7.org/fhir/sid/icd-10,C44.309
173.31,http://hl7.org/fhir/sid/icd-10,C44.310
173.31,http://hl7.org/fhir/sid/icd-10,C44.311
173.31,http://hl7.org/fhir/sid/icd-10,C44.319
173.32,http://hl7.org/fhir/sid/icd-10,C44.320
173.32,http://hl7.org/fhir/sid/icd-10,C44.321
173.32,http://hl7.org/fhir/sid/icd-10,C44.329
173.39,http://hl7.org/fhir/sid/icd-10,C44.390
173.39,http://hl7.org/fhir/sid/icd-10,C44.391
173.39,http://hl7.org/fhir/sid/icd-10,C44.399
173.40,http://hl7.org/fhir/sid/icd-10,C44.40
173.41,http://hl7.org/fhir/sid/icd-10,C44.41
173.42,http://hl7.org/fhir/sid/icd-10,C44.42
173.49,http://hl7.org/fhir/sid/icd-10,C44.49
173.50,http://hl7.org/fhir/sid/icd-10,C44.500
173.50,http://hl7.org/fhir/sid/icd-10,C44.501
173.50,http://hl7.org/fhir/sid/icd-10,C44.509
173.51,http://hl7.org/fhir/sid/icd-10,C44.510
173.51,http://hl7.org/fhir/sid/icd-10,C44.511
173.51,http://hl7.org/fhir/sid/icd-10,C44.519
173.52,http://hl7.org/fhir/sid/icd-10,C44.520
173.52,http://hl7.org/fhir/sid/icd-10,C44.521
173.52,http://hl7.org/fhir/sid/icd-10,C44.529
173.59,http://hl7.org/fhir/sid/icd-10,C44.590
173.59,http://hl7.org/fhir/sid/icd-10,C44.591
173.59,http://hl7.org/fhir/sid/icd-10,C44.599
173.60,http://hl7.org/fhir/sid/icd-10,C44.601
173.61,http://hl7.org/fhir/sid/icd-10,C44.611
173.62,http://hl7.org/fhir/sid/icd-10,C44.621
173.69,http://hl7.org/fhir/sid/icd-10,C44.691
173.70,http://hl7.org/fhir/sid/icd-10,C44.701
173.71,http://hl7.org/fhir/sid/icd-10,C44.711
173.72,http://hl7.org/fhir/sid/icd-10,C44.721
173.79,http://hl7.org/fhir/sid/icd-10,C44.791
173.80,http://hl7.org/fhir/sid/icd-10,C44.80
173.81,http://hl7.org/fhir/sid/icd-10,C44.81
173.82,http://hl7.org/fhir/sid/icd-10,C44.82
173.89,http://hl7.org/fhir/sid/icd-10,C44.89
173.90,http://hl7.org/fhir/sid/icd-10,C44.90
173.91,http://hl7.org/fhir/sid/icd-10,C44.91
173.92,http://hl7.org/fhir/sid/icd-10,C44.92
173.99,http://hl7.org/fhir/sid/icd-10,C44.99
174.0,http://hl7.org/fhir/sid/icd-10,C50.019
174.1,http://hl7.org/fhir/sid/icd-10,C50.119
174.2,http://hl7.org/fhir/sid/icd-10,C50.219
174.3,http://hl7.org/fhir/sid/icd-10,C50.319
174.4,http://hl7.org/fhir/sid/icd-10,C50.419
174.5,http://hl7.org/fhir/sid/icd-10,C50.519
174.6,http://hl7.org/fhir/sid/icd-10,C50.619
174.8,http://hl7.org/fhir/sid/icd-10,C50.819
174.9,http://hl7.org/fhir/sid/icd-10,C50.919
175.0,http://hl7.org/fhir/sid/icd-10,C50.029
175.9,http://hl7.org/fhir/sid/icd-10,C50.929
176.0,http://hl7.org/fhir/sid/icd-10,C46.0
176.1,http://hl7.org/fhir/sid/icd-10,C46.1
176.2,http://hl7.org/fhir/sid/icd-10,C46.2
176.3,http://hl7.org/fhir/sid/icd-10,C46.4
176.4,http://hl7.org/fhir/sid/icd-10,C46.50
176.5,http://hl7.org/fhir/sid/icd-10,C46.3
176.8,http://hl7.org/fhir/sid/icd-10,C46.7
176.9,http://hl7.org/fhir/sid/icd-10,C46.9
179,http://hl7.org/fhir/sid/icd-10,C55
180.0,http://hl7.org/fhir/sid/icd-10,C53.0
180.1,http://hl7.org/fhir/sid/icd-10,C53.1
180.8,http://hl7.org/fhir/sid/icd-10,C53.8
180.9,http://hl7.org/fhir/sid/icd-10,C53.9
181,http://hl7.org/fhir/sid/icd-10,C58
182.0,http://hl7.org/fhir/sid/icd-10,C54.1
182.0,http://hl7.org/fhir/sid/icd-10,C54.2
182.0,http://hl7.org/fhir/sid/icd-10,C54.3
182.0,http://hl7.org/fhir/sid/icd-10,C54.9
182.1,http://hl7.org/fhir/sid/icd-10,C54.0
182.8,http://hl7.org/fhir/sid/icd-10,C54.8
183.0,http://hl7.org/fhir/sid/icd-10,C56.9
183.2,http://hl7.org/fhir/sid/icd-10,C57.00
183.3,http://hl7.org/fhir/sid/icd-10,C57.10
183.4,http://hl7.org/fhir/sid/icd-10,C57.3
183.5,http://hl7.org/fhir/sid/icd-10,C57.20
183.8,http://hl7.org/fhir/sid/icd-10,C57.4
183.9,http://hl7.org/fhir/sid/icd-10,C57.4
184.0,http://hl7.org/fhir/sid/icd-10,C52
184.1,http://hl7.org/fhir/sid/icd-10,C51.0
184.2,http://hl7.org/fhir/sid/icd-10,C51.1
184.3,http://hl7.org/fhir/sid/icd-10,C51.2
184.4,http://hl7.org/fhir/sid/icd-10,C51.9
184.8,http://hl7.org/fhir/sid/icd-10,C57.7
184.8,http://hl7.org/fhir/sid/icd-10,C57.8
184.9,http://hl7.org/fhir/sid/icd-10,C57.9
185,http://hl7.org/fhir/sid/icd-10,C61
186.0,http://hl7.org/fhir/sid/icd-10,C62.00
186.9,http://hl7.org/fhir/sid/icd-10,C62.10
186.9,http://hl7.org/fhir/sid/icd-10,C62.90
187.1,http://hl7.org/fhir/sid/icd-10,C60.0
187.2,http://hl7.org/fhir/sid/icd-10,C60.1
187.3,http://hl7.org/fhir/sid/icd-10,C60.2
187.4,http://hl7.org/fhir/sid/icd-10,C60.9
187.5,http://hl7.org/fhir/sid/icd-10,C63.00
187.6,http://hl7.org/fhir/sid/icd-10,C63.10
187.7,http://hl7.org/fhir/sid/icd-10,C63.2
187.8,http://hl7.org/fhir/sid/icd-10,C60.8
187.8,http://hl7.org/fhir/sid/icd-10,C63.7
187.8,http://hl7.org/fhir/sid/icd-10,C63.8
187.9,http://hl7.org/fhir/sid/icd-10,C63.9
188.0,http://hl7.org/fhir/sid/icd-10,C67.0
188.1,http://hl7.org/fhir/sid/icd-10,C67.1
188.2,http://hl7.org/fhir/sid/icd-10,C67.2
188.3,http://hl7.org/fhir/sid/icd-10,C67.3
188.4,http://hl7.org/fhir/sid/icd-10,C67.4
188.5,http://hl7.org/fhir/sid/icd-10,C67.5
188.6,http://hl7.org/fhir/sid/icd-10,C67.6
188.7,http://hl7.org/fhir/sid/icd-10,C67.7
188.8,http://hl7.org/fhir/sid/icd-10,C67.8
188.9,http://hl7.org/fhir/sid/icd-10,C67.9
189.0,http://hl7.org/fhir/sid/icd-10,C64.9
189.1,http://hl7.org/fhir/sid/icd-10,C65.9
189.2,http://hl7.org/fhir/sid/icd-10,C66.9
189.3,http://hl7.org/fhir/sid/icd-10,C68.0
189.4,http://hl7.org/fhir/sid/icd-10,C68.1
189.8,http://hl7.org/fhir/sid/icd-10,C68.8
189.9,http://hl7.org/fhir/sid/icd-10,C68.9
190.0,http://hl7.org/fhir/sid/icd-10,C69.40
190.1,http://hl7.org/fhir/sid/icd-10,C69.60
190.2,http://hl7.org/fhir/sid/icd-10,C69.50
190.3,http://hl7.org/fhir/sid/icd-10,C69.00
190.4,http://hl7.org/fhir/sid/icd-10,C69.10
190.5,http://hl7.org/fhir/sid/icd-10,C69.20
190.6,http://hl7.org/fhir/sid/icd-10,C69.30
190.7,http://hl7.org/fhir/sid/icd-10,C69.50
190.8,http://hl7.org/fhir/sid/icd-10,C69.80
190.9,http://hl7.org/fhir/sid/icd-10,C69.90
191.0,http://hl7.org/fhir/sid/icd-10,C71.0
191.1,http://hl7.org/fhir/sid/icd-10,C71.1
191.2,http://hl7.org/fhir/sid/icd-10,C71.2
191.3,http://hl7.org/fhir/sid/icd-10,C71.3
191.4,http://hl7.org/fhir/sid/icd-10,C71.4
191.5,http://hl7.org/fhir/sid/icd-10,C71.5
191.6,http://hl7.org/fhir/sid/icd-10,C71.6
191.7,http://hl7.org/fhir/sid/icd-10,C71.7
191.8,http://hl7.org/fhir/sid/icd-10,C71.8
191.9,http://hl7.org/fhir/sid/icd-10,C71.9
192.0,http://hl7.org/fhir/sid/icd-10,C72.50
192.1,http://hl7.org/fhir/sid/icd-10,C70.0
192.1,http://hl7.org/fhir/sid/icd-10,C70.9
192.2,http://hl7.org/fhir/sid/icd-10,C72.0
192.2,http://hl7.org/fhir/sid/icd-10,C72.1
192.3,http://hl7.org/fhir/sid/icd-10,C70.1
192.8,http://hl7.org/fhir/sid/icd-10,C72.9
192.9,http://hl7.org/fhir/sid/icd-10,C72.9
193,http://hl7.org/fhir/sid/icd-10,C73
194.0,http://hl7.org/fhir/sid/icd-10,C74.90
194.1,http://hl7.org/fhir/sid/icd-10,C75.0
194.3,http://hl7.org/fhir/sid/icd-10,C75.1
194.3,http://hl7.org/fhir/sid/icd-10,C75.2
194.4,http://hl7.org/fhir/sid/icd-10,C75.3
194.5,http://hl7.org/fhir/sid/icd-10,C75.4
194.6,http://hl7.org/fhir/sid/icd-10,C75.5
194.8,http://hl7.org/fhir/sid/icd-10,C75.8
194.9,http://hl7.org/fhir/sid/icd-10,C75.9
195.0,http://hl7.org/fhir/sid/icd-10,C76.0
195.1,http://hl7.org/fhir/sid/icd-10,C76.1
195.2,http://hl7.org/fhir/sid/icd-10,C76.2
195.3,http://hl7.org/fhir/sid/icd-10,C76.3
195.4,http://hl7.org/fhir/sid/icd-10,C76.40
195.5,http://hl7.org/fhir/sid/icd-10,C76.50
195.8,http://hl7.org/fhir/sid/icd-10,C76.8
196.0,http://hl7.org/fhir/sid/icd-10,C77.0
196.1,http://hl7.org/fhir/sid/icd-10,C77.1
196.2,http://hl7.org/fhir/sid/icd-10,C77.2
196.3,http://hl7.org/fhir/sid/icd-10,C77.3
196.5,http://hl7.org/fhir/sid/icd-10,C77.4
196.6,http://hl7.org/fhir/sid/icd-10,C77.5
196.8,http://hl7.org/fhir/sid/icd-10,C77.8
196.9,http://hl7.org/fhir/sid/icd-10,C77.9
197.0,http://hl7.org/fhir/sid/icd-10,C78.00
197.1,http://hl7.org/fhir/sid/icd-10,C78.1
197.2,http://hl7.org/fhir/sid/icd-10,C78.2
197.3,http://hl7.org/fhir/sid/icd-10,C78.39
197.4,http://hl7.org/fhir/sid/icd-10,C78.4
197.5,http://hl7.org/fhir/sid/icd-10,C78.5
197.6,http://hl7.org/fhir/sid/icd-10,C78.6
197.7,http://hl7.org/fhir/sid/icd-10,C78.7
197.8,http://hl7.org/fhir/sid/icd-10,C78.7
197.8,http://hl7.org/fhir/sid/icd-10,C78.89
198.0,http://hl7.org/fhir/sid/icd-10,C79.00
198.1,http://hl7.org/fhir/sid/icd-10,C79.11
198.1,http://hl7.org/fhir/sid/icd-10,C79.19
198.2,http://hl7.org/fhir/sid/icd-10,C79.2
198.3,http://hl7.org/fhir/sid/icd-10,C79.31
198.4,http://hl7.org/fhir/sid/icd-10,C79.32
198.4,http://hl7.org/fhir/sid/icd-10,C79.49
198.5,http://hl7.org/fhir/sid/icd-10,C79.51
198.5,http://hl7.org/fhir/sid/icd-10,C79.52
198.6,http://hl7.org/fhir/sid/icd-10,C79.60
198.7,http://hl7.org/fhir/sid/icd-10,C79.70
198.81,http://hl7.org/fhir/sid/icd-10,C79.81
198.82,http://hl7.org/fhir/sid/icd-10,C79.82
198.89,http://hl7.org/fhir/sid/icd-10,C79.89
199.0,http://hl7.org/fhir/sid/icd-10,C80.0
199.1,http://hl7.org/fhir/sid/icd-10,C80.1
199.2,http://hl7.org/fhir/sid/icd-10,C80.2
200.00,http://hl7.org/fhir/sid/icd-10,C83.30
200.00,http://hl7.org/fhir/sid/icd-10,C83.39
200.01,http://hl7.org/fhir/sid/icd-10,C83.31
200.02,http://hl7.org/fhir/sid/icd-10,C83.32
200.03,http://hl7.org/fhir/sid/icd-10,C83.33
200.04,http://hl7.org/fhir/sid/icd-10,C83.34
200.05,http://hl7.org/fhir/sid/icd-10,C83.35
200.06,http://hl7.org/fhir/sid/icd-10,C83.36
200.07,http://hl7.org/fhir/sid/icd-10,C83.37
200.08,http://hl7.org/fhir/sid/icd-10,C83.38
200.10,http://hl7.org/fhir/sid/icd-10,C83.50
200.10,http://hl7.org/fhir/sid/icd-10,C83.59
200.11,http://hl7.org/fhir/sid/icd-10,C83.51
200.12,http://hl7.org/fhir/sid/icd-10,C83.52
200.13,http://hl7.org/fhir/sid/icd-10,C83.53
200.14,http://hl7.org/fhir/sid/icd-10,C83.54
200.15,http://hl7.org/fhir/sid/icd-10,C83.55
200.16,http://hl7.org/fhir/sid/icd-10,C83.56
200.17,http://hl7.org/fhir/sid/icd-10,C83.57
200.18,http://hl7.org/fhir/sid/icd-10,C83.58
200.20,http://hl7.org/fhir/sid/icd-10,C83.70
200.20,http://hl7.org/fhir/sid/icd-10,C83.79
200.21,http://hl7.org/fhir/sid/icd-10,C83.71
200.22,http://hl7.org/fhir/sid/icd-10,C83.72
200.23,http://hl7.org/fhir/sid/icd-10,C83.73
200.24,http://hl7.org/fhir/sid/icd-10,C83.74
200.25,http://hl7.org/fhir/sid/icd-10,C83.75
200.26,http://hl7.org/fhir/sid/icd-10,C83.76
200.27,http://hl7.org/fhir/sid/icd-10,C83.77
200.28,http://hl7.org/fhir/sid/icd-10,C83.78
200.30,http://hl7.org/fhir/sid/icd-10,C83.80
200.30,http://hl7.org/fhir/sid/icd-10,C83.89
200.31,http://hl7.org/fhir/sid/icd-10,C83.81
200.32,http://hl7.org/fhir/sid/icd-10,C83.82
200.33,http://hl7.org/fhir/sid/icd-10,C83.83
200.34,http://hl7.org/fhir/sid/icd-10,C83.84
200.35,http://hl7.org/fhir/sid/icd-10,C83.85
200.36,http://hl7.org/fhir/sid/icd-10,C83.86
200.37,http://hl7.org/fhir/sid/icd-10,C83.87
200.38,http://hl7.org/fhir/sid/icd-10,C83.88
200.40,http://hl7.org/fhir/sid/icd-10,C83.10
200.40,http://hl7.org/fhir/sid/icd-10,C83.19
200.41,http://hl7.org/fhir/sid/icd-10,C83.11
200.42,http://hl7.org/fhir/sid/icd-10,C83.12
200.43,http://hl7.org/fhir/sid/icd-10,C83.13
200.44,http://hl7.org/fhir/sid/icd-10,C83.14
200.45,http://hl7.org/fhir/sid/icd-10,C83.15
200.46,http://hl7.org/fhir/sid/icd-10,C83.16
200.47,http://hl7.org/fhir/sid/icd-10,C83.17
200.48,http://hl7.org/fhir/sid/icd-10,C83.18
200.50,http://hl7.org/fhir/sid/icd-10,C83.39
200.50,http://hl7.org/fhir/sid/icd-10,C83.80
200.50,http://hl7.org/fhir/sid/icd-10,C83.89
200.51,http://hl7.org/fhir/sid/icd-10,C83.31
200.51,http://hl7.org/fhir/sid/icd-10,C83.81
200.52,http://hl7.org/fhir/sid/icd-10,C83.32
200.52,http://hl7.org/fhir/sid/icd-10,C83.82
200.53,http://hl7.org/fhir/sid/icd-10,C83.33
200.53,http://hl7.org/fhir/sid/icd-10,C83.83
200.54,http://hl7.org/fhir/sid/icd-10,C83.34
200.54,http://hl7.org/fhir/sid/icd-10,C83.84
200.55,http://hl7.org/fhir/sid/icd-10,C83.35
200.55,http://hl7.org/fhir/sid/icd-10,C83.85
200.56,http://hl7.org/fhir/sid/icd-10,C83.36
200.56,http://hl7.org/fhir/sid/icd-10,C83.86
200.57,http://hl7.org/fhir/sid/icd-10,C83.37
200.57,http://hl7.org/fhir/sid/icd-10,C83.87
200.58,http://hl7.org/fhir/sid/icd-10,C83.38
200.58,http://hl7.org/fhir/sid/icd-10,C83.88
200.60,http://hl7.org/fhir/sid/icd-10,C84.60
