source_code,target_system,target_code
20912,http://hl7.org/fhir/sid/icd-10,C7A.021
20913,http://hl7.org/fhir/sid/icd-10,C7A.022
20914,http://hl7.org/fhir/sid/icd-10,C7A.023
20915,http://hl7.org/fhir/sid/icd-10,C7A.024
20916,http://hl7.org/fhir/sid/icd-10,C7A.025
20917,http://hl7.org/fhir/sid/icd-10,C7A.026
20920,http://hl7.org/fhir/sid/icd-10,C7A.00
20921,http://hl7.org/fhir/sid/icd-10,C7A.090
20922,http://hl7.org/fhir/sid/icd-10,C7A.091
20923,http://hl7.org/fhir/sid/icd-10,C7A.092
20924,http://hl7.org/fhir/sid/icd-10,C7A.093
20925,http://hl7.org/fhir/sid/icd-10,C7A.094
20926,http://hl7.org/fhir/sid/icd-10,C7A.095
20927,http://hl7.org/fhir/sid/icd-10,C7A.096
20929,http://hl7.org/fhir/sid/icd-10,C7A.098
20930,http://hl7.org/fhir/sid/icd-10,C7A.1
20931,http://hl7.org/fhir/sid/icd-10,C4A.0
20931,http://hl7.org/fhir/sid/icd-10,C4A.10
20931,http://hl7.org/fhir/sid/icd-10,C4A.20
20931,http://hl7.org/fhir/sid/icd-10,C4A.30
20931,http://hl7.org/fhir/sid/icd-10,C4A.39
20932,http://hl7.org/fhir/sid/icd-10,C4A.4
20933,http://hl7.org/fhir/sid/icd-10,C4A.60
20934,http://hl7.org/fhir/sid/icd-10,C4A.70
20935,http://hl7.org/fhir/sid/icd-10,C4A.59
20936,http://hl7.org/fhir/sid/icd-10,C4A.8
20936,http://hl7.org/fhir/sid/icd-10,C4A.9
20940,http://hl7.org/fhir/sid/icd-10,D3A.019
20941,http://hl7.org/fhir/sid/icd-10,D3A.010
20942,http://hl7.org/fhir/sid/icd-10,D3A.011
20943,http://hl7.org/fhir/sid/icd-10,D3A.012
20950,http://hl7.org/fhir/sid/icd-10,D3A.029
20951,http://hl7.org/fhir/sid/icd-10,D3A.020
20952,http://hl7.org/fhir/sid/icd-10,D3A.021
20953,http://hl7.org/fhir/sid/icd-10,D3A.022
20954,http://hl7.org/fhir/sid/icd-10,D3A.023
20955,http://hl7.org/fhir/sid/icd-10,D3A.024
20956,http://hl7.org/fhir/sid/icd-10,D3A.025
20957,http://hl7.org/fhir/sid/icd-10,D3A.026
20960,http://hl7.org/fhir/sid/icd-10,D3A.00
20961,http://hl7.org/fhir/sid/icd-10,D3A.090
20962,http://hl7.org/fhir/sid/icd-10,D3A.091
20963,http://hl7.org/fhir/sid/icd-10,D3A.092
20964,http://hl7.org/fhir/sid/icd-10,D3A.093
20965,http://hl7.org/fhir/sid/icd-10,D3A.094
20966,http://hl7.org/fhir/sid/icd-10,D3A.095
20967,http://hl7.org/fhir/sid/icd-10,D3A.096
20969,http://hl7.org/fhir/sid/icd-10,D3A.098
20970,http://hl7.org/fhir/sid/icd-10,C7B.00
20971,http://hl7.org/fhir/sid/icd-10,C7B.01
20972,http://hl7.org/fhir/sid/icd-10,C7B.02
20973,http://hl7.org/fhir/sid/icd-10,C7B.03
20974,http://hl7.org/fhir/sid/icd-10,C7B.04
20975,http://hl7.org/fhir/sid/icd-10,C7B.1
20979,http://hl7.org/fhir/sid/icd-10,C7B.09
20979,http://hl7.org/fhir/sid/icd-10,C7B.8
2100,http://hl7.org/fhir/sid/icd-10,D10.0
2101,http://hl7.org/fhir/sid/icd-10,D10.1
2102,http://hl7.org/fhir/sid/icd-10,D11.9
2103,http://hl7.org/fhir/sid/icd-10,D10.2
2104,http://hl7.org/fhir/sid/icd-10,D10.30
2104,http://hl7.org/fhir/sid/icd-10,D10.39
2105,http://hl7.org/fhir/sid/icd-10,D10.4
2106,http://hl7.org/fhir/sid/icd-10,D10.5
2107,http://hl7.org/fhir/sid/icd-10,D10.6
2108,http://hl7.org/fhir/sid/icd-10,D10.7
2109,http://hl7.org/fhir/sid/icd-10,D10.9
2110,http://hl7.org/fhir/sid/icd-10,D13.0
2111,http://hl7.org/fhir/sid/icd-10,D13.1
2111,http://hl7.org/fhir/sid/icd-10,K31.7
2112,http://hl7.org/fhir/sid/icd-10,D13.2
2112,http://hl7.org/fhir/sid/icd-10,D13.30
2112,http://hl7.org/fhir/sid/icd-10,D13.39
2113,http://hl7.org/fhir/sid/icd-10,D12.0
2113,http://hl7.org/fhir/sid/icd-10,D12.1
2113,http://hl7.org/fhir/sid/icd-10,D12.6
2113,http://hl7.org/fhir/sid/icd-10,K63.5
2114,http://hl7.org/fhir/sid/icd-10,D12.7
2114,http://hl7.org/fhir/sid/icd-10,D12.8
2114,http://hl7.org/fhir/sid/icd-10,D12.9
2115,http://hl7.org/fhir/sid/icd-10,D13.4
2115,http://hl7.org/fhir/sid/icd-10,D13.5
2116,http://hl7.org/fhir/sid/icd-10,D13.6
2117,http://hl7.org/fhir/sid/icd-10,D13.7
2118,http://hl7.org/fhir/sid/icd-10,D20.0
2118,http://hl7.org/fhir/sid/icd-10,D20.1
2119,http://hl7.org/fhir/sid/icd-10,D13.9
2120,http://hl7.org/fhir/sid/icd-10,D14.0
2121,http://hl7.org/fhir/sid/icd-10,D14.1
2122,http://hl7.org/fhir/sid/icd-10,D14.2
2123,http://hl7.org/fhir/sid/icd-10,D14.30
2124,http://hl7.org/fhir/sid/icd-10,D19.0
2125,http://hl7.org/fhir/sid/icd-10,D15.2
2126,http://hl7.org/fhir/sid/icd-10,D15.0
2127,http://hl7.org/fhir/sid/icd-10,D15.1
2128,http://hl7.org/fhir/sid/icd-10,D15.7
2129,http://hl7.org/fhir/sid/icd-10,D14.4
2129,http://hl7.org/fhir/sid/icd-10,D15.9
2130,http://hl7.org/fhir/sid/icd-10,D16.4
2131,http://hl7.org/fhir/sid/icd-10,D16.5
2132,http://hl7.org/fhir/sid/icd-10,D16.6
2133,http://hl7.org/fhir/sid/icd-10,D16.7
2134,http://hl7.org/fhir/sid/icd-10,D16.00
2135,http://hl7.org/fhir/sid/icd-10,D16.10
2136,http://hl7.org/fhir/sid/icd-10,D16.8
2137,http://hl7.org/fhir/sid/icd-10,D16.20
2138,http://hl7.org/fhir/sid/icd-10,D16.30
2139,http://hl7.org/fhir/sid/icd-10,D16.9
2140,http://hl7.org/fhir/sid/icd-10,D17.0
2141,http://hl7.org/fhir/sid/icd-10,D17.1
2141,http://hl7.org/fhir/sid/icd-10,D17.30
2141,http://hl7.org/fhir/sid/icd-10,D17.39
2142,http://hl7.org/fhir/sid/icd-10,D17.4
2143,http://hl7.org/fhir/sid/icd-10,D17.5
2143,http://hl7.org/fhir/sid/icd-10,D17.71
2144,http://hl7.org/fhir/sid/icd-10,D17.6
2148,http://hl7.org/fhir/sid/icd-10,D17.79
2149,http://hl7.org/fhir/sid/icd-10,D17.9
2150,http://hl7.org/fhir/sid/icd-10,D21.0
2152,http://hl7.org/fhir/sid/icd-10,D21.10
2153,http://hl7.org/fhir/sid/icd-10,D21.20
2154,http://hl7.org/fhir/sid/icd-10,D21.3
2155,http://hl7.org/fhir/sid/icd-10,D21.4
2156,http://hl7.org/fhir/sid/icd-10,D21.5
2157,http://hl7.org/fhir/sid/icd-10,D21.6
2158,http://hl7.org/fhir/sid/icd-10,D21.9
2159,http://hl7.org/fhir/sid/icd-10,D21.9
2160,http://hl7.org/fhir/sid/icd-10,D23.0
2161,http://hl7.org/fhir/sid/icd-10,D23.10
2162,http://hl7.org/fhir/sid/icd-10,D23.20
2163,http://hl7.org/fhir/sid/icd-10,D23.30
2163,http://hl7.org/fhir/sid/icd-10,D23.39
2164,http://hl7.org/fhir/sid/icd-10,D23.4
2165,http://hl7.org/fhir/sid/icd-10,D23.5
2166,http://hl7.org/fhir/sid/icd-10,D23.60
2167,http://hl7.org/fhir/sid/icd-10,D23.70
2168,http://hl7.org/fhir/sid/icd-10,D22.9
2168,http://hl7.org/fhir/sid/icd-10,D23.9
2169,http://hl7.org/fhir/sid/icd-10,D23.9
217,http://hl7.org/fhir/sid/icd-10,D24.1
2180,http://hl7.org/fhir/sid/icd-10,D25.0
2181,http://hl7.org/fhir/sid/icd-10,D25.1
2182,http://hl7.org/fhir/sid/icd-10,D25.2
2189,http://hl7.org/fhir/sid/icd-10,D25.9
2190,http://hl7.org/fhir/sid/icd-10,D26.0
2191,http://hl7.org/fhir/sid/icd-10,D26.1
2198,http://hl7.org/fhir/sid/icd-10,D26.7
2199,http://hl7.org/fhir/sid/icd-10,D26.9
220,http://hl7.org/fhir/sid/icd-10,D27.9
2210,http://hl7.org/fhir/sid/icd-10,D28.2
2211,http://hl7.org/fhir/sid/icd-10,D28.1
2212,http://hl7.org/fhir/sid/icd-10,D28.0
2218,http://hl7.org/fhir/sid/icd-10,D28.7
2219,http://hl7.org/fhir/sid/icd-10,D28.9
2220,http://hl7.org/fhir/sid/icd-10,D29.20
2221,http://hl7.org/fhir/sid/icd-10,D29.0
2222,http://hl7.org/fhir/sid/icd-10,D29.1
2223,http://hl7.org/fhir/sid/icd-10,D29.30
2224,http://hl7.org/fhir/sid/icd-10,D29.4
2228,http://hl7.org/fhir/sid/icd-10,D29.8
2229,http://hl7.org/fhir/sid/icd-10,D29.9
2230,http://hl7.org/fhir/sid/icd-10,D30.00
2231,http://hl7.org/fhir/sid/icd-10,D30.10
2232,http://hl7.org/fhir/sid/icd-10,D30.20
2233,http://hl7.org/fhir/sid/icd-10,D30.3
22381,http://hl7.org/fhir/sid/icd-10,D30.4
22389,http://hl7.org/fhir/sid/icd-10,D30.8
2239,http://hl7.org/fhir/sid/icd-10,D30.9
2240,http://hl7.org/fhir/sid/icd-10,D31.40
2241,http://hl7.org/fhir/sid/icd-10,D31.60
2242,http://hl7.org/fhir/sid/icd-10,D31.50
2243,http://hl7.org/fhir/sid/icd-10,D31.00
2244,http://hl7.org/fhir/sid/icd-10,D31.10
2245,http://hl7.org/fhir/sid/icd-10,D31.20
2246,http://hl7.org/fhir/sid/icd-10,D31.30
2247,http://hl7.org/fhir/sid/icd-10,D31.50
2248,http://hl7.org/fhir/sid/icd-10,D31.90
2249,http://hl7.org/fhir/sid/icd-10,D31.90
2250,http://hl7.org/fhir/sid/icd-10,D33.2
2251,http://hl7.org/fhir/sid/icd-10,D33.3
2252,http://hl7.org/fhir/sid/icd-10,D32.0
2252,http://hl7.org/fhir/sid/icd-10,D32.9
2253,http://hl7.org/fhir/sid/icd-10,D33.4
2254,http://hl7.org/fhir/sid/icd-10,D32.1
2258,http://hl7.org/fhir/sid/icd-10,D33.7
2259,http://hl7.org/fhir/sid/icd-10,D33.9
226,http://hl7.org/fhir/sid/icd-10,D34
2270,http://hl7.org/fhir/sid/icd-10,D35.00
2271,http://hl7.org/fhir/sid/icd-10,D35.1
2273,http://hl7.org/fhir/sid/icd-10,D35.2
2273,http://hl7.org/fhir/sid/icd-10,D35.3
2274,http://hl7.org/fhir/sid/icd-10,D35.4
2275,http://hl7.org/fhir/sid/icd-10,D35.5
2276,http://hl7.org/fhir/sid/icd-10,D35.6
2278,http://hl7.org/fhir/sid/icd-10,D35.7
2279,http://hl7.org/fhir/sid/icd-10,D35.9
22800,http://hl7.org/fhir/sid/icd-10,D18.00
22801,http://hl7.org/fhir/sid/icd-10,D18.01
22802,http://hl7.org/fhir/sid/icd-10,D18.02
22803,http://hl7.org/fhir/sid/icd-10,D18.09
22804,http://hl7.org/fhir/sid/icd-10,D18.03
22809,http://hl7.org/fhir/sid/icd-10,D18.09
2281,http://hl7.org/fhir/sid/icd-10,D18.1
2290,http://hl7.org/fhir/sid/icd-10,D36.0
2298,http://hl7.org/fhir/sid/icd-10,D36.7
2299,http://hl7.org/fhir/sid/icd-10,D36.9
2300,http://hl7.org/fhir/sid/icd-10,D00.00
2300,http://hl7.org/fhir/sid/icd-10,D00.01
2300,http://hl7.org/fhir/sid/icd-10,D00.02
2300,http://hl7.org/fhir/sid/icd-10,D00.03
2300,http://hl7.org/fhir/sid/icd-10,D00.04
2300,http://hl7.org/fhir/sid/icd-10,D00.05
2300,http://hl7.org/fhir/sid/icd-10,D00.06
2300,http://hl7.org/fhir/sid/icd-10,D00.07
2300,http://hl7.org/fhir/sid/icd-10,D00.08
2301,http://hl7.org/fhir/sid/icd-10,D00.1
2302,http://hl7.org/fhir/sid/icd-10,D00.2
2303,http://hl7.org/fhir/sid/icd-10,D01.0
2304,http://hl7.org/fhir/sid/icd-10,D01.1
2304,http://hl7.org/fhir/sid/icd-10,D01.2
2305,http://hl7.org/fhir/sid/icd-10,D01.3
2306,http://hl7.org/fhir/sid/icd-10,D01.3
2307,http://hl7.org/fhir/sid/icd-10,D01.40
2307,http://hl7.org/fhir/sid/icd-10,D01.49
2308,http://hl7.org/fhir/sid/icd-10,D01.5
2309,http://hl7.org/fhir/sid/icd-10,D01.7
2309,http://hl7.org/fhir/sid/icd-10,D01.9
2310,http://hl7.org/fhir/sid/icd-10,D02.0
2311,http://hl7.org/fhir/sid/icd-10,D02.1
2312,http://hl7.org/fhir/sid/icd-10,D02.20
2318,http://hl7.org/fhir/sid/icd-10,D02.3
2319,http://hl7.org/fhir/sid/icd-10,D02.4
2320,http://hl7.org/fhir/sid/icd-10,D04.0
2321,http://hl7.org/fhir/sid/icd-10,D04.10
2322,http://hl7.org/fhir/sid/icd-10,D04.20
2323,http://hl7.org/fhir/sid/icd-10,D04.30
2323,http://hl7.org/fhir/sid/icd-10,D04.39
2324,http://hl7.org/fhir/sid/icd-10,D04.4
2325,http://hl7.org/fhir/sid/icd-10,D04.5
2326,http://hl7.org/fhir/sid/icd-10,D04.60
2327,http://hl7.org/fhir/sid/icd-10,D04.70
2328,http://hl7.org/fhir/sid/icd-10,D04.8
2329,http://hl7.org/fhir/sid/icd-10,D04.9
2330,http://hl7.org/fhir/sid/icd-10,D05.90
2331,http://hl7.org/fhir/sid/icd-10,D06.9
2332,http://hl7.org/fhir/sid/icd-10,D07.0
23330,http://hl7.org/fhir/sid/icd-10,D07.30
23331,http://hl7.org/fhir/sid/icd-10,D07.2
23332,http://hl7.org/fhir/sid/icd-10,D07.1
23339,http://hl7.org/fhir/sid/icd-10,D07.39
2334,http://hl7.org/fhir/sid/icd-10,D07.5
2335,http://hl7.org/fhir/sid/icd-10,D07.4
2336,http://hl7.org/fhir/sid/icd-10,D07.60
2336,http://hl7.org/fhir/sid/icd-10,D07.69
2337,http://hl7.org/fhir/sid/icd-10,D09.0
2339,http://hl7.org/fhir/sid/icd-10,D09.10
2339,http://hl7.org/fhir/sid/icd-10,D09.19
2340,http://hl7.org/fhir/sid/icd-10,D09.20
2348,http://hl7.org/fhir/sid/icd-10,D09.3
2348,http://hl7.org/fhir/sid/icd-10,D09.8
2349,http://hl7.org/fhir/sid/icd-10,D09.9
2350,http://hl7.org/fhir/sid/icd-10,D37.030
2350,http://hl7.org/fhir/sid/icd-10,D37.031
2350,http://hl7.org/fhir/sid/icd-10,D37.032
2350,http://hl7.org/fhir/sid/icd-10,D37.039
2351,http://hl7.org/fhir/sid/icd-10,D37.01
2351,http://hl7.org/fhir/sid/icd-10,D37.02
2351,http://hl7.org/fhir/sid/icd-10,D37.04
2351,http://hl7.org/fhir/sid/icd-10,D37.05
2352,http://hl7.org/fhir/sid/icd-10,D37.1
2352,http://hl7.org/fhir/sid/icd-10,D37.2
2352,http://hl7.org/fhir/sid/icd-10,D37.4
2352,http://hl7.org/fhir/sid/icd-10,D37.5
2353,http://hl7.org/fhir/sid/icd-10,D37.6
2354,http://hl7.org/fhir/sid/icd-10,D48.3
2354,http://hl7.org/fhir/sid/icd-10,D48.4
2355,http://hl7.org/fhir/sid/icd-10,D37.8
2355,http://hl7.org/fhir/sid/icd-10,D37.9
2356,http://hl7.org/fhir/sid/icd-10,D38.0
2357,http://hl7.org/fhir/sid/icd-10,D38.1
2358,http://hl7.org/fhir/sid/icd-10,D38.2
2358,http://hl7.org/fhir/sid/icd-10,D38.3
2358,http://hl7.org/fhir/sid/icd-10,D38.4
2359,http://hl7.org/fhir/sid/icd-10,D38.5
2359,http://hl7.org/fhir/sid/icd-10,D38.6
2360,http://hl7.org/fhir/sid/icd-10,D39.0
2361,http://hl7.org/fhir/sid/icd-10,D39.2
2362,http://hl7.org/fhir/sid/icd-10,D39.10
2363,http://hl7.org/fhir/sid/icd-10,D39.8
2363,http://hl7.org/fhir/sid/icd-10,D39.9
2364,http://hl7.org/fhir/sid/icd-10,D40.10
2365,http://hl7.org/fhir/sid/icd-10,D40.0
2366,http://hl7.org/fhir/sid/icd-10,D40.8
2366,http://hl7.org/fhir/sid/icd-10,D40.9
2367,http://hl7.org/fhir/sid/icd-10,D41.4
23690,http://hl7.org/fhir/sid/icd-10,D41.9
23691,http://hl7.org/fhir/sid/icd-10,D41.00
23691,http://hl7.org/fhir/sid/icd-10,D41.20
23699,http://hl7.org/fhir/sid/icd-10,D41.8
2370,http://hl7.org/fhir/sid/icd-10,D44.3
2370,http://hl7.org/fhir/sid/icd-10,D44.4
2371,http://hl7.org/fhir/sid/icd-10,D44.5
2372,http://hl7.org/fhir/sid/icd-10,D44.10
2373,http://hl7.org/fhir/sid/icd-10,D44.6
2373,http://hl7.org/fhir/sid/icd-10,D44.7
2374,http://hl7.org/fhir/sid/icd-10,D44.0
2374,http://hl7.org/fhir/sid/icd-10,D44.2
2374,http://hl7.org/fhir/sid/icd-10,D44.9
2375,http://hl7.org/fhir/sid/icd-10,D43.2
2375,http://hl7.org/fhir/sid/icd-10,D43.4
2376,http://hl7.org/fhir/sid/icd-10,D42.0
2376,http://hl7.org/fhir/sid/icd-10,D42.1
2376,http://hl7.org/fhir/sid/icd-10,D42.9
23770,http://hl7.org/fhir/sid/icd-10,Q85.00
23771,http://hl7.org/fhir/sid/icd-10,Q85.01
23772,http://hl7.org/fhir/sid/icd-10,Q85.02
23773,http://hl7.org/fhir/sid/icd-10,Q85.03
23779,http://hl7.org/fhir/sid/icd-10,Q85.09
2379,http://hl7.org/fhir/sid/icd-10,D43.3
2379,http://hl7.org/fhir/sid/icd-10,D43.8
2379,http://hl7.org/fhir/sid/icd-10,D43.9
2380,http://hl7.org/fhir/sid/icd-10,D48.0
2381,http://hl7.org/fhir/sid/icd-10,D48.1
2382,http://hl7.org/fhir/sid/icd-10,D48.5
2383,http://hl7.org/fhir/sid/icd-10,D48.60
2384,http://hl7.org/fhir/sid/icd-10,D45
2385,http://hl7.org/fhir/sid/icd-10,D47.0
2386,http://hl7.org/fhir/sid/icd-10,D47.Z9
23871,http://hl7.org/fhir/sid/icd-10,D47.3
23872,http://hl7.org/fhir/sid/icd-10,D46.0
23872,http://hl7.org/fhir/sid/icd-10,D46.1
23872,http://hl7.org/fhir/sid/icd-10,D46.20
23872,http://hl7.org/fhir/sid/icd-10,D46.21
23872,http://hl7.org/fhir/sid/icd-10,D46.A
23872,http://hl7.org/fhir/sid/icd-10,D46.B
23873,http://hl7.org/fhir/sid/icd-10,D46.22
23874,http://hl7.org/fhir/sid/icd-10,D46.C
23875,http://hl7.org/fhir/sid/icd-10,D46.9
23876,http://hl7.org/fhir/sid/icd-10,D47.1
23877,http://hl7.org/fhir/sid/icd-10,D47.Z1
23879,http://hl7.org/fhir/sid/icd-10,C94.40
23879,http://hl7.org/fhir/sid/icd-10,C94.41
23879,http://hl7.org/fhir/sid/icd-10,C94.42
23879,http://hl7.org/fhir/sid/icd-10,D47.1
23879,http://hl7.org/fhir/sid/icd-10,D47.9
23879,http://hl7.org/fhir/sid/icd-10,D47.Z9
2388,http://hl7.org/fhir/sid/icd-10,D48.7
2389,http://hl7.org/fhir/sid/icd-10,D48.9
2390,http://hl7.org/fhir/sid/icd-10,D49.0
2391,http://hl7.org/fhir/sid/icd-10,D49.1
2392,http://hl7.org/fhir/sid/icd-10,D49.2
2393,http://hl7.org/fhir/sid/icd-10,D49.3
2394,http://hl7.org/fhir/sid/icd-10,D49.4
2395,http://hl7.org/fhir/sid/icd-10,D49.5
2396,http://hl7.org/fhir/sid/icd-10,D49.6
2397,http://hl7.org/fhir/sid/icd-10,D49.7
23981,http://hl7.org/fhir/sid/icd-10,D49.81
23989,http://hl7.org/fhir/sid/icd-10,D49.89
2399,http://hl7.org/fhir/sid/icd-10,D49.9
2400,http://hl7.org/fhir/sid/icd-10,E04.0
2409,http://hl7.org/fhir/sid/icd-10,E01.2
2409,http://hl7.org/fhir/sid/icd-10,E04.9
2410,http://hl7.org/fhir/sid/icd-10,E04.1
2411,http://hl7.org/fhir/sid/icd-10,E04.2
2419,http://hl7.org/fhir/sid/icd-10,E04.9
24200,http://hl7.org/fhir/sid/icd-10,E05.00
24201,http://hl7.org/fhir/sid/icd-10,E05.01
24210,http://hl7.org/fhir/sid/icd-10,E05.10
24211,http://hl7.org/fhir/sid/icd-10,E05.11
24220,http://hl7.org/fhir/sid/icd-10,E05.20
24221,http://hl7.org/fhir/sid/icd-10,E05.21
24230,http://hl7.org/fhir/sid/icd-10,E05.20
24231,http://hl7.org/fhir/sid/icd-10,E05.21
24240,http://hl7.org/fhir/sid/icd-10,E05.30
24241,http://hl7.org/fhir/sid/icd-10,E05.31
24280,http://hl7.org/fhir/sid/icd-10,E05.40
24280,http://hl7.org/fhir/sid/icd-10,E05.80
24281,http://hl7.org/fhir/sid/icd-10,E05.41
24281,http://hl7.org/fhir/sid/icd-10,E05.81
24290,http://hl7.org/fhir/sid/icd-10,E05.90
24291,http://hl7.org/fhir/sid/icd-10,E05.91
243,http://hl7.org/fhir/sid/icd-10,E00.9
2440,http://hl7.org/fhir/sid/icd-10,E89.0
2441,http://hl7.org/fhir/sid/icd-10,E89.0
2442,http://hl7.org/fhir/sid/icd-10,E03.2
2443,http://hl7.org/fhir/sid/icd-10,E03.2
2448,http://hl7.org/fhir/sid/icd-10,E01.8
2448,http://hl7.org/fhir/sid/icd-10,E03.8
2449,http://hl7.org/fhir/sid/icd-10,E03.9
2450,http://hl7.org/fhir/sid/icd-10,E06.0
2451,http://hl7.org/fhir/sid/icd-10,E06.1
2452,http://hl7.org/fhir/sid/icd-10,E06.3
2453,http://hl7.org/fhir/sid/icd-10,E06.5
2454,http://hl7.org/fhir/sid/icd-10,E06.4
2458,http://hl7.org/fhir/sid/icd-10,E06.5
2459,http://hl7.org/fhir/sid/icd-10,E06.9
2460,http://hl7.org/fhir/sid/icd-10,E07.0
2461,http://hl7.org/fhir/sid/icd-10,E07.1
2462,http://hl7.org/fhir/sid/icd-10,E04.1
2463,http://hl7.org/fhir/sid/icd-10,E07.89
2468,http://hl7.org/fhir/sid/icd-10,E03.4
2468,http://hl7.org/fhir/sid/icd-10,E07.89
2469,http://hl7.org/fhir/sid/icd-10,E07.9
24900,http://hl7.org/fhir/sid/icd-10,E08.9
24900,http://hl7.org/fhir/sid/icd-10,E09.9
24900,http://hl7.org/fhir/sid/icd-10,E13.9
24901,http://hl7.org/fhir/sid/icd-10,E08.65
24901,http://hl7.org/fhir/sid/icd-10,E09.65
24910,http://hl7.org/fhir/sid/icd-10,E08.10
24910,http://hl7.org/fhir/sid/icd-10,E09.10
24910,http://hl7.org/fhir/sid/icd-10,E13.10
24911,http://hl7.org/fhir/sid/icd-10,E08.10
24911,http://hl7.org/fhir/sid/icd-10,E08.65
24911,http://hl7.org/fhir/sid/icd-10,E09.10
24920,http://hl7.org/fhir/sid/icd-10,E08.01
24920,http://hl7.org/fhir/sid/icd-10,E09.01
24920,http://hl7.org/fhir/sid/icd-10,E13.00
24921,http://hl7.org/fhir/sid/icd-10,E08.01
24921,http://hl7.org/fhir/sid/icd-10,E08.65
24921,http://hl7.org/fhir/sid/icd-10,E09.01
24930,http://hl7.org/fhir/sid/icd-10,E08.11
24930,http://hl7.org/fhir/sid/icd-10,E08.641
24930,http://hl7.org/fhir/sid/icd-10,E09.11
24930,http://hl7.org/fhir/sid/icd-10,E09.641
24930,http://hl7.org/fhir/sid/icd-10,E13.11
24930,http://hl7.org/fhir/sid/icd-10,E13.641
24931,http://hl7.org/fhir/sid/icd-10,E08.11
24931,http://hl7.org/fhir/sid/icd-10,E09.11
24931,http://hl7.org/fhir/sid/icd-10,E09.65
24940,http://hl7.org/fhir/sid/icd-10,E08.21
24940,http://hl7.org/fhir/sid/icd-10,E09.21
24941,http://hl7.org/fhir/sid/icd-10,E08.21
24941,http://hl7.org/fhir/sid/icd-10,E08.65
24941,http://hl7.org/fhir/sid/icd-10,E09.21
24950,http://hl7.org/fhir/sid/icd-10,E08.311
24950,http://hl7.org/fhir/sid/icd-10,E08.319
24950,http://hl7.org/fhir/sid/icd-10,E08.36
24950,http://hl7.org/fhir/sid/icd-10,E08.39
24950,http://hl7.org/fhir/sid/icd-10,E09.311
24950,http://hl7.org/fhir/sid/icd-10,E09.319
24950,http://hl7.org/fhir/sid/icd-10,E09.36
24950,http://hl7.org/fhir/sid/icd-10,E09.39
24950,http://hl7.org/fhir/sid/icd-10,E13.39
24951,http://hl7.org/fhir/sid/icd-10,E08.311
24951,http://hl7.org/fhir/sid/icd-10,E08.319
24951,http://hl7.org/fhir/sid/icd-10,E08.36
24951,http://hl7.org/fhir/sid/icd-10,E08.39
24951,http://hl7.org/fhir/sid/icd-10,E08.65
24951,http://hl7.org/fhir/sid/icd-10,E09.311
24951,http://hl7.org/fhir/sid/icd-10,E09.319
24951,http://hl7.org/fhir/sid/icd-10,E09.36
24951,http://hl7.org/fhir/sid/icd-10,E09.39
24960,http://hl7.org/fhir/sid/icd-10,E08.40
24960,http://hl7.org/fhir/sid/icd-10,E08.41
24960,http://hl7.org/fhir/sid/icd-10,E08.42
24960,http://hl7.org/fhir/sid/icd-10,E08.43
24960,http://hl7.org/fhir/sid/icd-10,E08.44
24960,http://hl7.org/fhir/sid/icd-10,E08.49
24960,http://hl7.org/fhir/sid/icd-10,E08.610
24960,http://hl7.org/fhir/sid/icd-10,E09.40
24960,http://hl7.org/fhir/sid/icd-10,E09.41
24960,http://hl7.org/fhir/sid/icd-10,E09.42
24960,http://hl7.org/fhir/sid/icd-10,E09.43
24960,http://hl7.org/fhir/sid/icd-10,E09.44
24960,http://hl7.org/fhir/sid/icd-10,E09.49
24960,http://hl7.org/fhir/sid/icd-10,E09.610
24960,http://hl7.org/fhir/sid/icd-10,E13.40
24960,http://hl7.org/fhir/sid/icd-10,E13.41
24960,http://hl7.org/fhir/sid/icd-10,E13.42
24960,http://hl7.org/fhir/sid/icd-10,E13.43
24960,http://hl7.org/fhir/sid/icd-10,E13.44
24960,http://hl7.org/fhir/sid/icd-10,E13.49
24961,http://hl7.org/fhir/sid/icd-10,E08.40
24961,http://hl7.org/fhir/sid/icd-10,E08.65
24961,http://hl7.org/fhir/sid/icd-10,E09.40
24970,http://hl7.org/fhir/sid/icd-10,E08.51
24970,http://hl7.org/fhir/sid/icd-10,E09.51
24970,http://hl7.org/fhir/sid/icd-10,E13.59
24971,http://hl7.org/fhir/sid/icd-10,E08.51
24971,http://hl7.org/fhir/sid/icd-10,E08.65
24971,http://hl7.org/fhir/sid/icd-10,E09.51
24980,http://hl7.org/fhir/sid/icd-10,E08.618
24980,http://hl7.org/fhir/sid/icd-10,E08.620
24980,http://hl7.org/fhir/sid/icd-10,E08.621
24980,http://hl7.org/fhir/sid/icd-10,E08.622
24980,http://hl7.org/fhir/sid/icd-10,E08.628
24980,http://hl7.org/fhir/sid/icd-10,E08.630
24980,http://hl7.org/fhir/sid/icd-10,E08.638
24980,http://hl7.org/fhir/sid/icd-10,E08.65
24980,http://hl7.org/fhir/sid/icd-10,E08.69
24980,http://hl7.org/fhir/sid/icd-10,E09.618
24980,http://hl7.org/fhir/sid/icd-10,E09.620
24980,http://hl7.org/fhir/sid/icd-10,E09.621
24980,http://hl7.org/fhir/sid/icd-10,E09.622
24980,http://hl7.org/fhir/sid/icd-10,E09.628
24980,http://hl7.org/fhir/sid/icd-10,E09.630
24980,http://hl7.org/fhir/sid/icd-10,E09.638
